segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
1,12.605042016806722,0.0,17.254789915966388,10.069915966386555,2157.0920017104017,2189.855264512,2189.855264512
1,12.857142857142858,0.0,15.994285714285711,9.565714285714284,2163.238903612245,2189.855264512,2189.855264512
1,13.109243697478991,0.0,14.733781512605045,9.061512605042017,2168.9197356743875,2189.855264512,2189.855264512
1,13.361344537815125,0.36403361344537477,13.473277310924377,8.55731092436975,2174.1344978968295,2189.887658478709,2189.887658478709
1,13.61344537815126,1.1203361344537806,12.2127731092437,8.05310924369748,2178.8831902795705,2190.162080400325,2190.162080400325
1,13.865546218487395,1.8766386554621866,10.952268907563024,7.5489075630252085,2183.1658128226113,2190.716144225761,2190.716144225761
1,14.117647058823529,2.6329411764705872,9.691764705882354,7.0447058823529405,2186.9823655259515,2191.549849955017,2191.549849955017
1,14.369747899159663,3.389243697478988,8.431260504201688,6.540504201680674,2190.332848389591,2192.663197588094,2192.663197588094
1,14.621848739495798,4.145546218487394,7.170756302521011,6.036302521008404,2193.21726141353,2194.056187124991,2194.056187124991
1,14.873949579831933,4.9018487394958,5.910252100840334,5.532100840336134,2195.6356045977686,2195.728818565709,2195.728818565709
2,15.0,5.28,5.28,5.28,2196.67,2196.67,2196.67
2,15.268907563025211,3.935462184873946,6.086722689075634,5.817815126050422,2198.4872829475885,2198.9115100727918,2198.8584816821412
2,15.53781512605042,2.5909243697479005,6.89344537815126,6.35563025210084,2199.774281988673,2201.4711904894853,2201.259076926884
2,15.806722689075631,1.2463865546218458,7.700168067226894,6.893445378151262,2200.530997123254,2204.3490412500814,2203.871785734228
2,16.07563025210084,0.0,8.50689075630252,7.43126050420168,2200.7588412928003,2207.5450623545794,2206.6966081041737
2,16.34453781512605,0.0,9.313613445378149,7.969075630252099,2200.7588412928003,2211.05925380298,2209.733544036721
2,16.613445378151262,0.0,10.120336134453787,8.506890756302525,2200.7588412928003,2214.891615595283,2212.9825935318695
2,16.88235294117647,0.0,10.927058823529414,9.044705882352943,2200.7588412928003,2219.042147731488,2216.4437565896196
2,17.15126050420168,0.0,11.733781512605042,9.58252100840336,2200.7588412928003,2223.5108502115954,2220.1170332099714
2,17.42016806722689,0.0,12.540504201680669,10.12033613445378,2200.7588412928003,2228.297723035605,2224.0024233929244
2,17.689075630252102,0.0,13.347226890756305,10.658151260504205,2200.7588412928003,2233.402766203517,2228.0999271384794
2,17.95798319327731,0.0,14.153949579831934,11.195966386554623,2200.7588412928003,2238.825979715331,2232.4095444466357
2,18.22689075630252,0.0,14.960672268907562,11.733781512605042,2200.7588412928003,2244.5673635710473,2236.931275317393
2,18.495798319327733,0.0,15.7673949579832,12.271596638655465,2200.7588412928003,2250.626917770666,2241.6651197507526
